"meanImp" "medianImp" "minImp" "maxImp" "normHits" "decision"
"day" -0.367688882535088 -0.566868309262069 -2.00793879697854 1.4162659863932 0 "Rejected"
"lead" -0.432559327260416 -0.0141887224213248 -1.41703277836006 1.41624473046902 0 "Rejected"
"there" -0.111539133184317 0 -1.41703289574035 1.41621638026558 0 "Rejected"
"stick" -0.486101503881634 -1.00100150250438 -1.41705050316284 1.41620539683401 0 "Rejected"
"run" -0.0697529893425888 0 -1.41689718642232 1.41613551639324 0 "Rejected"
"shotgun" -0.598456149179188 -1.00100150250438 -1.73725576933609 1.41609424137378 0 "Rejected"
"tho" -0.451708050742744 -1.00100150250438 -1.62482428852055 1.4158256066122 0 "Rejected"
"law" -0.128169021542165 0 -1.89507894874604 1.41575802975942 0 "Rejected"
"fire" -0.632545007619028 -1.00100150250438 -1.41697984326124 1.41548158627118 0 "Rejected"
"mom" -0.290656735125261 -0.209794613855835 -2.64878089293176 1.4096681132828 0 "Rejected"
"complet" 0.044725475890364 0.0140234509578979 -1.67752788227572 1.39594884998042 0 "Rejected"
"lost" 0.189198229032698 0 -1.41674817854236 1.38590497821149 0 "Rejected"
"point" -0.174003472771723 -0.447303065060803 -1.15427285951239 1.38514528852084 0 "Rejected"
"bibl" 0.350528762347326 0 0 1.35509499426754 0 "Rejected"
"ball" -0.573165771872677 -0.810831337047195 -1.53209324348029 1.35201856000719 0 "Rejected"
"govern" -0.0508554522169257 0 -1.41682445181153 1.34986145776047 0 "Rejected"
"meet" -0.499146136194605 -0.688606645128857 -1.67607141184591 1.34874162776974 0 "Rejected"
"team" 0.11545079265586 0 -1.00100150250438 1.34757911249661 0 "Rejected"
"link" -0.494201296848945 -0.246025632242017 -2.3724581865467 1.34713112807291 0 "Rejected"
"worri" -0.0466080733499431 0 -1.32893361621766 1.34648277757713 0 "Rejected"
"trash" -0.314903772963542 0 -1.6723843176176 1.345258907456 0 "Rejected"
"girl" -0.906146521755842 -1.00680264902878 -2.14816728147181 1.34465822207099 0 "Rejected"
"marri" -0.209172435884303 0 -1.39193362169535 1.34347871556117 0 "Rejected"
"cock" 0.0830302709273898 0 -1.35549657387676 1.34287278593076 0 "Rejected"
"diet" -0.045996686216562 0 -1.89304825577561 1.34101429201098 0 "Rejected"
"yeah" 0.228018806245122 0 -0.00236886362869375 1.34045622220228 0 "Rejected"
"rant" 0.460901107835159 0 0 1.33792703444568 0 "Rejected"
"suck" -0.737483176450997 -0.880298437828257 -1.89913765175507 1.33700895952645 0 "Rejected"
"nice" -0.354364733439818 0 -1.67087782679504 1.33409642638413 0 "Rejected"
"part" -0.439635870845627 -0.815223773528398 -1.39961098513606 1.32335790542219 0 "Rejected"
"rest" -0.454823741120444 -0.521459546162148 -2.85286623500895 1.30964402706017 0 "Rejected"
"read" -1.01514717177563 -1.08039218158781 -2.65050267456581 1.27718584704954 0 "Rejected"
"expect" 0.183703535570332 0 -1.41703072869156 1.27079896565099 0 "Rejected"
"bad" -1.1465873117027 -1.21081549451317 -2.71956320592783 1.26986574194566 0 "Rejected"
"breath" -0.712869770078414 -0.695675997304717 -2.55385675539755 1.26628821894307 0 "Rejected"
"and" -0.554959056792846 -0.482077465230675 -2.9353512192015 1.26259590189007 0 "Rejected"
"call" -0.269541161897376 -0.144116519692963 -2.08112631801501 1.25503971714687 0 "Rejected"
"cost" -0.797355167537464 -1.00100150250438 -2.31937386726869 1.24828492186036 0 "Rejected"
"thought" -0.598588098734737 -1.00100150250438 -1.51654052389544 1.20208239558372 0 "Rejected"
"stop" -0.555372276531189 -0.685214279847165 -1.98000955584485 1.1942490864653 0 "Rejected"
"comput" -0.0288345130606105 0.411201159248281 -2.00775166176172 1.18405687230709 0 "Rejected"
"news" -0.880595353937829 -0.948476190106653 -2.77048300359416 1.16362694330312 0 "Rejected"
"write" -0.36013307210955 -0.532296845830845 -1.90388434466673 1.1463667082048 0 "Rejected"
"deserv" -0.70331533947541 -0.929020199595102 -2.57875415268313 1.13447147312456 0 "Rejected"
"hit" -0.468045555453921 -0.742399163230687 -1.97686873501619 1.12481205271534 0 "Rejected"
"defend" -0.594538173547895 -0.246955947757476 -2.61178719828381 1.0522999090589 0 "Rejected"
"can" -0.836122721003405 -1.00100150250438 -2.19996799216384 1.01794793438226 0 "Rejected"
"usual" -0.193942227142891 0 -1.67396132317749 1.01739003950518 0 "Rejected"
"chang" -0.900943078410805 -1.00100150250438 -1.81496798280028 1.01323910146279 0 "Rejected"
"reason" -0.661267657935913 -0.626452908120821 -2.4722041780741 1.00914029391668 0 "Rejected"
"world" -0.833635421328124 -1.28316954793186 -2.24438300323755 1.00223880957008 0 "Rejected"
"destroy" 0.143000214643483 0 0 1.00100150250438 0 "Rejected"
"high" 0.080991091634126 0 -1.41704858511017 1.00100150250438 0 "Rejected"
"histori" -1.27158021027237 -1.51859177583699 -2.6497199081683 1.00100150250438 0 "Rejected"
"happen" -0.53619089703955 -0.413367666162918 -1.65833436818021 1.00100150250438 0 "Rejected"
"save" -0.354988013558815 -0.304633370892001 -1.91019131437602 1.00100150250438 0 "Rejected"
"throw" 1.05425754105495e-17 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"winner" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"automat" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"sir" 0.0482423027715512 0 0 1.00100150250438 0 "Rejected"
"forum" -0.886938235598746 -1.00100150250438 -1.91333434601864 1.00100150250438 0 "Rejected"
"kid" -0.0617625235887873 0 -1.33561508538407 1.00100150250438 0 "Rejected"
"school" -0.657827655994601 -1.00100150250438 -1.78354016789401 1.00100150250438 0 "Rejected"
"interest" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"kind" -0.29460838910772 0 -1.4166709852145 1.00100150250438 0 "Rejected"
"nbut" -0.42900064393045 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"nwe" -0.416941086556529 0 -1.41703301195849 1.00100150250438 0 "Rejected"
"babi" -0.631770536976643 -1.00100150250438 -1.63287745528956 1.00100150250438 0 "Rejected"
"peac" -0.473266241213531 0 -2.00748332292524 1.00100150250438 0 "Rejected"
"those" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"bias" -0.567975862786828 -1.00100150250438 -1.91984695710825 1.00100150250438 0 "Rejected"
"teacher" -0.116240566167413 0 -1.41682445181153 1.00100150250438 0 "Rejected"
"know" -0.57302571165941 -1.00100150250438 -1.63339154719002 1.00100150250438 0 "Rejected"
"daughter" -0.487509833322163 -0.452574445039051 -2.00738221366418 1.00100150250438 0 "Rejected"
"hous" -0.48126626143887 -0.331228143163798 -1.41791951346963 1.00100150250438 0 "Rejected"
"told" -0.352796904525982 0 -1.38856983053822 1.00100150250438 0 "Rejected"
"rape" -0.0930926641573827 0 -1.41705050316284 1.00100150250438 0 "Rejected"
"just" -0.185075249331085 0 -1.41617697036211 1.00100150250438 0 "Rejected"
"system" -0.302530885493677 0 -1.34814108284531 1.00100150250438 0 "Rejected"
"mind" -0.559214786741329 -0.449058664180714 -2.11526530331138 1.00100150250438 0 "Rejected"
"bull" -0.364752588663266 0 -1.90835662906797 1.00100150250438 0 "Rejected"
"logic" -0.673173890794178 -0.812144035570335 -1.66461863120729 1.00100150250438 0 "Rejected"
"true" -0.37852643584105 -0.424095095221413 -1.4170485596637 1.00100150250438 0 "Rejected"
"fan" -0.18259819158445 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"god" -0.221426495603964 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"watch" -0.221428700350351 0 -1.38508769834144 1.00100150250438 0 "Rejected"
"hope" -0.500410456510435 -0.637759239587319 -2.06891192599886 1.00100150250438 0 "Rejected"
"wshh" -0.27935334164063 0 -1.41693053682793 1.00100150250438 0 "Rejected"
"appar" -0.533117185158286 -0.0046367409560342 -1.64855038478047 1.00100150250438 0 "Rejected"
"heart" -0.161892058207003 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"top" 0.0476667382144944 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"adversari" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"afford" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"agre" 0.0476667382144944 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"avoid" -0.614251780568958 -1.00100150250438 -1.41704192672239 1.00100150250438 0 "Rejected"
"awesom" -0.656814421676174 -1.00100150250438 -1.67455004880688 1.00100150250438 0 "Rejected"
"beauti" -0.35047001943887 0 -1.35386139318997 1.00100150250438 0 "Rejected"
"bed" -0.500175322997911 -0.492337259070692 -1.82347855138674 1.00100150250438 0 "Rejected"
"been" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"belt" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"blame" -0.412113414362803 -0.345740976869171 -1.73726435858888 1.00100150250438 0 "Rejected"
"blood" -0.19904122997753 0 -1.21912796331113 1.00100150250438 0 "Rejected"
"boy" -0.390546098208686 0 -1.63459541796029 1.00100150250438 0 "Rejected"
"car" -0.223062002409077 0 -1.34346316439915 1.00100150250438 0 "Rejected"
"care" 0.0579904110087316 0 -0.784204373825402 1.00100150250438 0 "Rejected"
"challeng" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"claim" -0.152924555003745 0 -1.20810145885833 1.00100150250438 0 "Rejected"
"commit" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"complain" -0.118744622784214 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"constitut" 0.0340666810381841 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"control" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"convinc" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"corn" -0.178867593954941 0 -1.41673886099744 1.00100150250438 0 "Rejected"
"creat" 0.0953334764289888 0 0 1.00100150250438 0 "Rejected"
"cultur" -0.25811302836807 0 -1.41636758571194 1.00100150250438 0 "Rejected"
"democrat" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"divis" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"doesnt" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"drop" -0.472023234619461 -0.470548508836014 -2.24639982559843 1.00100150250438 0 "Rejected"
"earn" -0.0934162396023349 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"fast" -0.143000214643483 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"food" -0.205319609861494 0 -1.41618851054467 1.00100150250438 0 "Rejected"
"forc" -0.131999778503132 0 -1.41705050316284 1.00100150250438 0 "Rejected"
"granni" -0.446050013550779 0 -1.67452337525766 1.00100150250438 0 "Rejected"
"guess" 0.143000214643483 0 0 1.00100150250438 0 "Rejected"
"hilari" 0.0953334764289889 0 0 1.00100150250438 0 "Rejected"
"huge" -0.473880174917157 0 -1.70673823997178 1.00100150250438 0 "Rejected"
"husband" -0.210475511352128 0 -1.41698123088154 1.00100150250438 0 "Rejected"
"insid" -0.190666952857978 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"issu" -0.00103981461490692 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"lack" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"larg" -0.0674098748180679 0 -1.41560737117943 1.00100150250438 0 "Rejected"
"leader" -0.206911329056312 0 -1.3562278572233 1.00100150250438 0 "Rejected"
"legal" 0.190666952857978 0 0 1.00100150250438 0 "Rejected"
"look" -0.333579621844594 0 -1.39482662144236 1.00100150250438 0 "Rejected"
"miss" 1.05268409572527e-17 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"now" 0.0953334764289889 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"obama" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"pat" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"perfect" -0.335499549226274 0 -1.6143313702371 1.00100150250438 0 "Rejected"
"person" -0.71011349775624 -1.00100150250438 -1.78266041610126 1.00100150250438 0 "Rejected"
"place" -0.472554043466764 -1.00100150250438 -1.90888990002268 1.00100150250438 0 "Rejected"
"player" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"polic" -0.0476667382144944 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"practic" 0.0953334764289888 0 0 1.00100150250438 0 "Rejected"
"recogn" 0.0953334764289889 0 0 1.00100150250438 0 "Rejected"
"religion" 0.0953334764289888 0 0 1.00100150250438 0 "Rejected"
"repli" -0.115098613923422 0 -1.41606938988747 1.00100150250438 0 "Rejected"
"ridicul" -0.41426709520944 -0.0165809333745051 -1.80736069182267 1.00100150250438 0 "Rejected"
"sexi" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"short" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"site" -0.330047881521122 0 -1.46687742655212 1.00100150250438 0 "Rejected"
"societi" -0.552988798085125 -1.00100150250438 -1.67365432704617 1.00100150250438 0 "Rejected"
"spit" 0.166898150863963 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"suit" -0.788648470683492 -1.00100150250438 -2.11997684375008 1.00100150250438 0 "Rejected"
"tax" -0.113792010999842 0 -1.41672216528486 1.00100150250438 0 "Rejected"
"their" -0.411580547071129 -1.00100150250438 -1.67206014944983 1.00100150250438 0 "Rejected"
"tough" -0.185715017490326 0 -1.66862359269208 1.00100150250438 0 "Rejected"
"vote" 0.0507130584616749 0 -1.39707161130721 1.00100150250438 0 "Rejected"
"walk" 0.238333691072472 0 0 1.00100150250438 0 "Rejected"
"would" -1.01750182899616 -1.35890246493341 -1.97838334061874 1.00100150250438 0 "Rejected"
"wow" -0.411066959157315 0 -2.15652894371988 1.00100150250438 0 "Rejected"
"you" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"youll" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"your" 0.0293944184405175 0 -1.64506142349929 1.00100150250438 0 "Rejected"
"wage" -0.270019704180773 0 -1.4170019180833 1.00100150250438 0 "Rejected"
"bullshit" -0.562263937645097 -1.00100150250438 -1.73718016533526 1.00100150250438 0 "Rejected"
"irrelev" -0.088216931318268 0 -1.34285684166746 1.00100150250438 0 "Rejected"
"cool" -0.161417776525976 0 -1.38777030203672 1.00100150250438 0 "Rejected"
"mean" -0.791971643559263 -1.15167865812706 -1.67034144497177 1.00100150250438 0 "Rejected"
"intern" -0.0476667382144944 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"fraud" -0.190228242241192 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"devil" -0.579141690863053 -0.799650747509372 -1.42419315700942 1.00100150250438 0 "Rejected"
"fix" 0.0476667382144944 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"repub" -0.0476667382144944 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"current" -0.494999507782596 0 -1.88852183705647 1.00100150250438 0 "Rejected"
"catch" -0.453710026871118 -0.998581482045438 -1.89621398554541 1.00100150250438 0 "Rejected"
"rememb" 0.0476667382144944 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"basebal" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"deepli" -0.269630663774002 0 -1.67721895860785 1.00100150250438 0 "Rejected"
"lower" -0.0476667382144944 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"seri" 0.0953334764289889 0 0 1.00100150250438 0 "Rejected"
"determin" -0.0953334764289888 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"typic" -0.754696865719944 -1.00100150250438 -2.32108011051768 1.00100150250438 0 "Rejected"
"jerk" -0.945326620708247 -1.15490663919552 -2.41867567109832 1.00100150250438 0 "Rejected"
"respect" -0.065107882316854 0 -1.35331015055494 1.00100150250438 0 "Rejected"
"spend" -0.0662369434091251 0 -1.41676979467279 1.00100150250438 0 "Rejected"
"amount" -0.0674771483509327 0 -1.41702011536959 1.00100150250438 0 "Rejected"
"basi" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"battl" -0.345013737827612 0 -1.41684893105798 1.00100150250438 0 "Rejected"
"boarder" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"cant" -0.104944941672398 0 -1.34109474698579 1.00100150250438 0 "Rejected"
"childish" -0.291290754085418 0 -1.50122061293122 1.00100150250438 0 "Rejected"
"did" -0.286891632331997 0 -1.67008201391156 1.00100150250438 0 "Rejected"
"glad" -0.238333691072472 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"globalist" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"green" -0.0304198218164683 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"hawk" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"manag" -0.557739933557417 -1.00100150250438 -1.73688374888736 1.00100150250438 0 "Rejected"
"number" 0.0953334764289888 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"puke" -0.754558818686305 -1.00100150250438 -1.91013662475865 1.00100150250438 0 "Rejected"
"scare" 1.05445422172116e-17 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"smoke" -0.434919939834124 -0.732707479628078 -1.41703301195849 1.00100150250438 0 "Rejected"
"spell" -0.0004372862915817 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"troubl" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"weapon" -0.411150744259551 0 -1.41700093993608 1.00100150250438 0 "Rejected"
"boyfriend" -0.0225574941145239 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"nail" -0.763546930424698 -1.00100150250438 -1.89252871426782 1.00100150250438 0 "Rejected"
"beg" -0.852294679819047 -1.00100150250438 -2.13425854502569 1.00100150250438 0 "Rejected"
"boo" -0.294079288365927 0 -1.41692816553504 1.00100150250438 0 "Rejected"
"doctor" -0.454854500134063 -0.806244075276019 -1.49026492784905 1.00100150250438 0 "Rejected"
"birther" -0.0476667382144944 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"boss" -0.365379750827603 0 -1.33526109884627 1.00100150250438 0 "Rejected"
"communist" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"cook" -0.0628865552529927 0 -1.34641164339401 1.00100150250438 0 "Rejected"
"cover" -0.130222107973424 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"lame" -0.147266718668273 0 -1.675652432419 1.00100150250438 0 "Rejected"
"major" -0.385136740039381 0 -1.62714333945599 1.00100150250438 0 "Rejected"
"page" -0.0476667382144944 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"server" -0.283603033639863 0 -1.41666336002958 1.00100150250438 0 "Rejected"
"store" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"warfar" -0.160699546701839 0 -1.35411883976957 1.00100150250438 0 "Rejected"
"bank" 0.0476667382144944 0 0 1.00100150250438 0 "Rejected"
"twat" -0.56870186612773 -0.488380218833254 -1.73701699492996 1.00100150250438 0 "Rejected"
"touch" -0.0953334764289888 0 -1.00100150250438 1.00100150250438 0 "Rejected"
"deni" -0.13759150763499 0 -1.8884201578304 1.00100150250438 0 "Rejected"
